"","DEPARTMENT","MUNICIPALITY","PRECINCT","CC","FPV","MTS","UCS","MAS","X21F","PDC","MNR","PAN.BOL","VALID","BLANK","NULL.","VOTES","ELECTORATE","MAS.vote","Turnout"
"11655","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",11,2,0,2,170,2,20,1,1,209,2,6,217,232,0.813,0.935
"11656","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",17,1,5,0,133,8,0,1,2,167,8,41,216,233,0.796,0.927
"11657","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",20,0,2,1,168,3,18,0,0,212,5,3,220,234,0.792,0.94
"11658","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",16,1,0,0,163,3,16,0,0,199,3,11,213,235,0.819,0.906
"11659","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",17,0,3,0,168,2,14,1,0,205,2,6,213,232,0.82,0.918
"11660","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",12,2,0,0,170,1,16,0,0,201,3,8,212,237,0.846,0.895
"11661","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",22,1,0,0,157,4,21,0,1,206,4,6,216,237,0.762,0.911
"11662","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",16,1,1,0,169,4,13,0,5,209,4,2,215,238,0.809,0.903
"11663","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",21,0,0,0,159,3,17,0,0,200,6,5,211,230,0.795,0.917
"11664","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",22,2,0,1,147,1,25,0,0,198,0,5,203,232,0.742,0.875
"11665","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",18,0,0,0,167,2,17,1,0,205,2,9,216,236,0.815,0.915
"11666","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",22,0,2,1,159,3,15,1,0,203,1,5,209,232,0.783,0.901
"11667","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",18,1,0,0,148,4,24,0,1,196,8,10,214,232,0.755,0.922
"11668","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",16,0,3,0,162,0,24,1,0,206,4,3,213,235,0.786,0.906
"11669","Cochabamba","Cochabamba","Unidad Educativa Barbara Lamas",13,1,0,1,167,1,14,0,1,198,6,8,212,233,0.843,0.91
"11670","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",27,1,1,1,150,3,22,0,1,206,3,10,219,235,0.728,0.932
"11671","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",30,0,1,0,151,3,25,0,1,211,3,6,220,239,0.716,0.921
"11672","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",25,0,1,0,149,5,22,0,2,204,5,6,215,238,0.73,0.903
"11673","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",23,0,2,0,152,3,24,0,1,205,7,9,221,239,0.741,0.925
"11674","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",21,0,0,0,151,1,35,0,2,210,2,4,216,238,0.719,0.908
"11675","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",19,0,3,0,142,4,30,0,0,198,5,5,208,238,0.717,0.874
"11676","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",28,0,1,0,153,2,22,0,1,207,2,3,212,238,0.739,0.891
"11677","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",25,0,0,1,151,2,29,1,2,211,3,5,219,238,0.716,0.92
"11678","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",19,0,1,0,153,2,24,0,1,200,8,8,216,236,0.765,0.915
"11679","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",21,0,1,0,143,3,29,1,1,199,4,11,214,235,0.719,0.911
"11680","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",14,1,0,0,166,3,27,0,2,213,1,3,217,239,0.779,0.908
"11681","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",25,0,0,0,151,1,33,0,0,210,0,3,213,236,0.719,0.903
"11682","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",21,0,0,1,176,2,10,0,2,212,1,5,218,237,0.83,0.92
"11683","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",18,0,0,0,161,2,26,0,2,209,3,3,215,236,0.77,0.911
"11684","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",26,0,0,0,151,3,30,1,0,211,1,7,219,238,0.716,0.92
"11685","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",29,1,0,0,151,2,21,0,2,206,4,9,219,238,0.733,0.92
"11686","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",20,0,0,0,160,7,18,0,1,206,2,9,217,236,0.777,0.919
"11687","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",41,0,1,1,161,1,12,0,0,217,6,4,227,240,0.742,0.946
"11688","Cochabamba","Cochabamba","Unidad Educativa Verdad y Vida",35,0,2,1,146,2,28,0,2,216,0,3,219,237,0.676,0.924
"11689","Cochabamba","Cochabamba","U. E. Francisco Javier Baldivieso Luna",68,0,0,0,133,3,20,1,0,225,0,9,234,238,0.591,0.983
"11690","Cochabamba","Cochabamba","U. E. Francisco Javier Baldivieso Luna",69,3,0,0,138,5,10,0,1,226,3,4,233,238,0.611,0.979
"11691","Cochabamba","Cochabamba","U. E. Francisco Javier Baldivieso Luna",75,0,1,1,118,5,16,0,3,219,3,11,233,240,0.539,0.971
"11692","Cochabamba","Cochabamba","U. E. Francisco Javier Baldivieso Luna",67,0,1,0,136,2,16,0,2,224,1,4,229,240,0.607,0.954
"11693","Cochabamba","Cochabamba","U. E. Francisco Javier Baldivieso Luna",100,1,0,0,100,2,18,1,1,223,2,7,232,239,0.448,0.971
"11694","Cochabamba","Cochabamba","U. E. San Vicente de Paul",34,1,2,0,161,1,29,0,0,228,0,2,230,238,0.706,0.966
"11695","Cochabamba","Cochabamba","U. E. San Vicente de Paul",30,0,0,1,159,3,22,1,1,217,4,2,223,239,0.733,0.933
"11696","Cochabamba","Cochabamba","U. E. San Vicente de Paul",39,1,1,0,154,5,17,0,1,218,1,11,230,238,0.706,0.966
"11697","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",69,0,0,0,101,4,26,0,3,203,2,8,213,232,0.498,0.918
"11698","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",52,0,3,0,116,2,19,0,0,192,3,4,199,231,0.604,0.861
"11699","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",65,1,2,0,110,6,15,0,2,201,1,4,206,229,0.547,0.9
"11700","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",59,0,2,2,107,6,27,0,3,206,1,7,214,232,0.519,0.922
"11701","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",55,1,2,0,121,4,24,0,1,208,2,2,212,232,0.582,0.914
"11702","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",55,2,1,0,104,7,25,0,2,196,3,10,209,232,0.531,0.901
"11703","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",58,0,0,0,121,5,9,0,2,195,3,5,203,232,0.621,0.875
"11704","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",63,0,1,2,110,2,21,1,0,200,1,7,208,234,0.55,0.889
"11705","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",67,0,2,0,110,6,17,0,1,203,1,9,213,234,0.542,0.91
"11706","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",52,0,0,2,114,3,24,1,3,199,1,11,211,230,0.573,0.917
"11707","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",56,1,1,1,119,6,25,1,2,212,1,7,220,235,0.561,0.936
"11708","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",76,1,2,1,99,2,13,0,1,195,1,6,202,230,0.508,0.878
"11709","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",63,0,2,0,104,7,14,0,0,190,1,11,202,230,0.547,0.878
"11710","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",55,1,1,0,116,3,24,0,1,201,2,5,208,233,0.577,0.893
"11711","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",63,0,1,0,102,6,27,0,2,201,1,4,206,233,0.507,0.884
"11712","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",42,0,1,1,129,4,24,0,4,205,1,2,208,232,0.629,0.897
"11713","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",54,1,1,0,110,5,27,0,3,201,0,7,208,230,0.547,0.904
"11714","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",81,0,1,0,88,4,26,0,1,201,0,4,205,232,0.438,0.884
"11715","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",68,3,1,1,99,8,15,0,6,201,2,5,208,232,0.493,0.897
"11716","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",52,1,2,1,113,6,21,1,1,198,2,4,204,233,0.571,0.876
"11717","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",64,2,1,0,95,4,19,1,2,188,3,8,199,228,0.505,0.873
"11718","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",62,0,3,1,113,4,18,0,1,202,0,4,206,231,0.559,0.892
"11719","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",52,1,2,1,114,2,22,0,0,194,2,8,204,235,0.588,0.868
"11720","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",58,0,0,0,112,2,23,0,1,196,1,7,204,225,0.571,0.907
"11721","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",82,0,1,1,100,4,12,0,4,204,3,9,216,229,0.49,0.943
"11722","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",65,2,0,0,103,9,11,0,2,192,4,10,206,230,0.536,0.896
"11723","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",74,1,1,0,97,6,17,1,2,199,2,10,211,234,0.487,0.902
"11724","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",66,0,3,1,103,5,15,0,3,196,1,8,205,232,0.526,0.884
"11725","Cochabamba","Cochabamba","Escuela Carlos Medinaceli",73,1,1,0,91,5,20,0,2,193,2,4,199,234,0.472,0.85
"11726","Cochabamba","Cochabamba","U. E. Juancito Pinto B",24,0,2,0,169,3,19,0,1,218,6,5,229,240,0.775,0.954
"11727","Cochabamba","Cochabamba","U. E. Juancito Pinto B",13,3,1,0,174,3,20,0,2,216,4,7,227,237,0.806,0.958
"11728","Cochabamba","Cochabamba","U. E. Juancito Pinto B",18,0,0,0,184,4,16,0,0,222,5,7,234,240,0.829,0.975
"11729","Cochabamba","Cochabamba","U. E. Juancito Pinto B",16,0,2,0,175,0,19,0,3,215,3,13,231,237,0.814,0.975
"11730","Cochabamba","Cochabamba","U. E. Juancito Pinto B",15,0,1,0,174,3,23,0,1,217,2,6,225,237,0.802,0.949
"11731","Cochabamba","Cochabamba","U. E. Juancito Pinto B",9,1,0,0,185,0,23,0,2,220,5,6,231,240,0.841,0.963
"11732","Cochabamba","Cochabamba","U. E. Juancito Pinto B",20,0,0,0,187,3,15,0,1,226,2,1,229,238,0.827,0.962
"11733","Cochabamba","Cochabamba","Escuela Antofagasta",122,0,1,1,62,2,9,0,0,197,0,8,205,225,0.315,0.911
"11734","Cochabamba","Cochabamba","Escuela Antofagasta",147,0,1,0,45,4,1,0,1,199,1,7,207,225,0.226,0.92
"11735","Cochabamba","Cochabamba","Escuela Antofagasta",118,0,0,0,53,2,4,0,0,177,5,13,195,224,0.299,0.871
"11736","Cochabamba","Cochabamba","Escuela Antofagasta",146,1,2,0,45,4,4,0,1,203,0,5,208,225,0.222,0.924
"11737","Cochabamba","Cochabamba","Escuela Antofagasta",137,0,0,0,51,2,5,0,2,197,1,6,204,225,0.259,0.907
"11738","Cochabamba","Cochabamba","Escuela Antofagasta",111,0,0,1,70,2,6,1,1,192,0,7,199,223,0.365,0.892
"11739","Cochabamba","Cochabamba","Escuela Antofagasta",128,1,0,0,49,2,9,0,2,191,2,4,197,226,0.257,0.872
"11740","Cochabamba","Cochabamba","Escuela Antofagasta",118,0,1,0,48,2,3,0,0,172,2,5,179,217,0.279,0.825
"11741","Cochabamba","Cochabamba","Escuela Antofagasta",132,0,0,0,61,2,6,0,1,202,1,6,209,228,0.302,0.917
"11742","Cochabamba","Cochabamba","Escuela Antofagasta",128,0,0,0,49,2,5,1,1,186,1,9,196,228,0.263,0.86
"11743","Cochabamba","Cochabamba","Escuela Antofagasta",129,0,3,1,51,4,8,1,0,197,0,2,199,226,0.259,0.881
"11744","Cochabamba","Cochabamba","Escuela Antofagasta",118,0,1,1,63,3,7,0,1,194,1,3,198,230,0.325,0.861
"11745","Cochabamba","Cochabamba","Escuela Antofagasta",115,0,1,0,58,3,5,0,1,183,1,5,189,222,0.317,0.851
"11746","Cochabamba","Cochabamba","Escuela Antofagasta",114,0,0,0,66,0,10,0,0,190,2,5,197,222,0.347,0.887
"11747","Cochabamba","Cochabamba","Escuela Antofagasta",128,0,0,0,54,5,8,0,2,197,1,3,201,222,0.274,0.905
"11748","Cochabamba","Cochabamba","Escuela Antofagasta",135,0,0,3,42,3,7,0,1,191,0,4,195,223,0.22,0.874
"11749","Cochabamba","Cochabamba","Escuela Antofagasta",145,3,0,0,44,4,8,0,1,205,3,2,210,228,0.215,0.921
"11750","Cochabamba","Cochabamba","Escuela Antofagasta",147,0,1,0,46,2,6,1,1,204,2,3,209,229,0.225,0.913
"11751","Cochabamba","Cochabamba","Escuela Antofagasta",123,1,0,0,47,2,7,0,0,180,1,3,184,220,0.261,0.836
"11752","Cochabamba","Cochabamba","Escuela Antofagasta",134,0,0,0,40,3,7,1,0,185,2,7,194,219,0.216,0.886
"11753","Cochabamba","Cochabamba","Escuela Antofagasta",130,1,0,1,45,8,8,0,1,194,0,5,199,226,0.232,0.881
"11754","Cochabamba","Cochabamba","Escuela Antofagasta",122,0,5,0,61,2,8,0,1,199,0,9,208,228,0.307,0.912
"11755","Cochabamba","Cochabamba","Escuela Antofagasta",136,1,0,0,50,3,12,0,1,203,0,2,205,228,0.246,0.899
"11756","Cochabamba","Cochabamba","Escuela Antofagasta",141,1,0,0,45,1,7,1,0,196,1,3,200,232,0.23,0.862
"11757","Cochabamba","Cochabamba","Escuela Antofagasta",113,0,1,0,62,2,3,0,2,183,2,6,191,224,0.339,0.853
"11758","Cochabamba","Cochabamba","Escuela Antofagasta",124,0,0,0,38,6,2,0,0,170,0,0,170,194,0.224,0.876
"11759","Cochabamba","Cochabamba","Unidad Educativa Rosendo Peña",161,0,0,0,45,1,7,0,4,218,1,5,224,237,0.206,0.945
"11760","Cochabamba","Cochabamba","Unidad Educativa Rosendo Peña",155,1,0,0,51,4,5,0,3,219,0,9,228,237,0.233,0.962
"11761","Cochabamba","Cochabamba","Unidad Educativa Rosendo Peña",147,0,0,0,57,5,8,0,0,217,0,6,223,237,0.263,0.941
"11762","Cochabamba","Cochabamba","Unidad Educativa Rosendo Peña",146,1,0,3,49,2,14,0,0,215,1,9,225,237,0.228,0.949
"11763","Cochabamba","Cochabamba","Unidad Educativa Rosendo Peña",149,0,0,0,47,1,12,0,1,210,0,5,215,236,0.224,0.911
"11764","Cochabamba","Cochabamba","Unidad Educativa Rosendo Peña",119,0,0,0,35,4,14,0,0,172,1,4,177,187,0.203,0.947
"11765","Cochabamba","Cochabamba","U. E. San José",158,0,1,1,56,2,10,1,0,229,3,2,234,238,0.245,0.983
"11766","Cochabamba","Cochabamba","U. E. San José",149,1,1,0,47,7,17,0,2,224,0,4,228,240,0.21,0.95
"11767","Cochabamba","Cochabamba","U. E. San José",155,1,1,2,60,1,9,0,0,229,1,2,232,239,0.262,0.971
"11768","Cochabamba","Cochabamba","U. E. San José",155,1,1,0,52,3,10,0,3,225,0,8,233,239,0.231,0.975
"11769","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",26,0,1,0,155,3,16,1,1,203,3,6,212,233,0.764,0.91
"11770","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",19,0,1,0,160,0,12,0,1,193,1,7,201,230,0.829,0.874
"11771","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",18,0,0,0,168,1,12,0,1,200,2,8,210,231,0.84,0.909
"11772","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",30,2,0,1,158,2,17,1,3,214,0,5,219,236,0.738,0.928
"11773","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",17,0,2,1,167,0,25,0,1,213,0,3,216,236,0.784,0.915
"11774","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",25,0,2,0,151,3,13,0,2,196,2,5,203,231,0.77,0.879
"11775","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",16,0,1,0,173,5,17,0,1,213,1,5,219,237,0.812,0.924
"11776","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",23,1,0,0,151,3,15,0,1,194,2,5,201,229,0.778,0.878
"11777","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",17,0,0,0,173,0,14,0,0,204,1,4,209,234,0.848,0.893
"11778","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",25,0,1,0,159,0,17,0,0,202,0,7,209,232,0.787,0.901
"11779","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",15,0,1,0,169,2,18,1,2,208,3,2,213,234,0.812,0.91
"11780","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",26,0,1,0,139,3,18,0,1,188,1,11,200,227,0.739,0.881
"11781","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",22,1,4,0,153,3,19,0,0,202,2,3,207,232,0.757,0.892
"11782","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",23,0,0,0,144,7,19,1,2,196,3,5,204,227,0.735,0.899
"11783","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",20,0,1,0,161,2,16,0,0,200,2,12,214,232,0.805,0.922
"11784","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",28,1,1,0,168,0,17,0,0,215,2,6,223,238,0.781,0.937
"11785","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",26,0,1,1,165,3,9,0,0,205,1,6,212,230,0.805,0.922
"11786","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",12,0,2,0,162,5,18,0,0,199,1,13,213,229,0.814,0.93
"11787","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",20,0,1,0,150,1,25,1,1,199,1,8,208,231,0.754,0.9
"11788","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",15,1,2,0,169,2,16,0,1,206,3,6,215,233,0.82,0.923
"11789","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",20,0,1,0,162,3,17,0,1,204,3,11,218,236,0.794,0.924
"11790","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",31,0,1,1,142,3,17,1,0,196,2,8,206,232,0.724,0.888
"11791","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",24,0,1,0,163,2,20,0,2,212,1,7,220,234,0.769,0.94
"11792","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",28,0,0,0,162,2,11,1,0,204,2,5,211,230,0.794,0.917
"11793","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",20,0,0,0,163,0,16,0,1,200,4,4,208,234,0.815,0.889
"11794","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",22,0,0,0,149,2,27,1,1,202,0,4,206,226,0.738,0.912
"11795","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",26,0,0,1,139,2,32,0,0,200,2,8,210,226,0.695,0.929
"11796","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",25,1,1,2,154,0,12,1,0,196,0,12,208,231,0.786,0.9
"11797","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",16,1,0,2,157,4,17,1,0,198,1,4,203,228,0.793,0.89
"11798","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",19,0,5,2,155,1,22,2,0,206,1,6,213,232,0.752,0.918
"11799","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",26,0,2,0,150,1,16,1,0,196,1,11,208,231,0.765,0.9
"11800","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",24,1,1,1,146,5,16,0,1,195,4,6,205,232,0.749,0.884
"11801","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",29,3,1,0,135,3,24,0,0,195,4,5,204,230,0.692,0.887
"11802","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",21,0,0,1,166,2,13,0,2,205,2,6,213,236,0.81,0.903
"11803","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",17,0,10,0,172,2,0,5,5,211,1,4,216,233,0.815,0.927
"11804","Cochabamba","Cochabamba","Unidad Educativa Dionisio Morales Choque",30,1,0,0,142,2,17,0,2,194,3,11,208,230,0.732,0.904
"11805","Cochabamba","Cochabamba","Unidad Educativa Voces Libres",8,1,2,1,187,2,19,0,1,221,3,7,231,239,0.846,0.967
"11806","Cochabamba","Cochabamba","Unidad Educativa Voces Libres",16,0,0,0,170,4,18,0,2,210,3,5,218,239,0.81,0.912
"11807","Cochabamba","Cochabamba","Unidad Educativa Voces Libres",26,0,1,1,177,4,17,0,0,226,1,2,229,236,0.783,0.97
"11808","Cochabamba","Cochabamba","Unidad Educativa Voces Libres",22,0,2,0,171,2,23,0,3,223,5,2,230,240,0.767,0.958
"11809","Cochabamba","Cochabamba","Unidad Educativa Voces Libres",18,0,2,0,179,1,20,1,4,225,0,5,230,240,0.796,0.958
"11810","Cochabamba","Cochabamba","U.E. José Carlos Carrillo",66,3,4,1,132,6,16,1,2,231,3,1,235,239,0.571,0.983
"11811","Cochabamba","Cochabamba","U.E. José Carlos Carrillo",54,2,1,0,139,5,23,0,0,224,3,7,234,239,0.621,0.979
"11812","Cochabamba","Cochabamba","U.E. José Carlos Carrillo",61,1,0,1,135,5,11,1,4,219,3,7,229,239,0.616,0.958
"11813","Cochabamba","Cochabamba","U.E. José Carlos Carrillo",69,0,2,0,133,6,15,1,0,226,1,7,234,238,0.588,0.983
"11814","Cochabamba","Cochabamba","U.E. José Carlos Carrillo",44,0,0,0,154,9,15,0,2,224,1,8,233,239,0.688,0.975
"11815","Cochabamba","Cochabamba","U.E. José Carlos Carrillo",35,1,1,0,113,4,12,0,0,166,4,6,176,180,0.681,0.978
"11816","Cochabamba","Aiquile","Escuela Simon Rodriguez",40,2,1,1,114,4,15,0,1,178,3,14,195,221,0.64,0.882
"11817","Cochabamba","Aiquile","Escuela Simon Rodriguez",34,2,1,0,124,1,12,0,4,178,3,5,186,228,0.697,0.816
"11818","Cochabamba","Aiquile","Escuela Simon Rodriguez",42,0,1,0,122,2,15,1,0,183,2,10,195,225,0.667,0.867
"11819","Cochabamba","Aiquile","Escuela Simon Rodriguez",50,0,0,0,118,2,12,0,4,186,3,5,194,222,0.634,0.874
"11820","Cochabamba","Aiquile","Escuela Simon Rodriguez",39,1,1,1,131,1,12,1,0,187,1,7,195,235,0.701,0.83
"11821","Cochabamba","Aiquile","Escuela Simon Rodriguez",47,1,2,0,115,1,20,2,0,188,7,5,200,228,0.612,0.877
"11822","Cochabamba","Aiquile","Escuela Simon Rodriguez",35,2,1,0,123,1,10,0,2,174,1,9,184,224,0.707,0.821
"11823","Cochabamba","Aiquile","Escuela Simon Rodriguez",52,1,0,1,122,1,18,1,1,197,0,3,200,228,0.619,0.877
"11824","Cochabamba","Aiquile","Escuela Simon Rodriguez",42,1,0,0,113,2,15,0,0,173,3,9,185,224,0.653,0.826
"11825","Cochabamba","Aiquile","Escuela Simon Rodriguez",34,2,0,0,118,3,9,1,3,170,5,12,187,224,0.694,0.835
"11826","Cochabamba","Aiquile","Escuela Simon Rodriguez",43,2,0,0,110,1,11,0,0,167,6,6,179,219,0.659,0.817
"11827","Cochabamba","Aiquile","Escuela Simon Rodriguez",40,1,1,1,124,3,16,0,0,186,9,13,208,226,0.667,0.92
"11828","Cochabamba","Aiquile","Escuela Manuel De Ugarte",38,1,0,2,105,3,13,0,0,162,6,19,187,220,0.648,0.85
"11829","Cochabamba","Aiquile","Escuela Manuel De Ugarte",41,0,1,1,131,1,8,0,0,183,6,11,200,223,0.716,0.897
"11830","Cochabamba","Aiquile","Escuela Manuel De Ugarte",42,2,0,2,113,2,8,1,0,170,5,18,193,222,0.665,0.869
"11831","Cochabamba","Aiquile","Escuela Manuel De Ugarte",42,0,1,0,120,2,10,0,3,178,4,12,194,216,0.674,0.898
"11832","Cochabamba","Aiquile","Escuela Manuel De Ugarte",47,0,0,0,122,2,9,0,2,182,1,12,195,225,0.67,0.867
"11833","Cochabamba","Aiquile","Escuela Manuel De Ugarte",31,0,1,2,127,0,13,0,4,178,6,12,196,219,0.713,0.895
"11834","Cochabamba","Aiquile","Escuela Manuel De Ugarte",39,2,1,2,134,2,9,0,0,189,2,7,198,221,0.709,0.896
"11835","Cochabamba","Aiquile","Escuela Manuel De Ugarte",41,0,2,2,112,5,12,1,2,177,2,13,192,225,0.633,0.853
"11836","Cochabamba","Aiquile","Escuela Manuel De Ugarte",48,4,1,0,103,1,11,0,1,169,2,16,187,223,0.609,0.839
"11837","Cochabamba","Aiquile","Escuela Manuel De Ugarte",57,2,1,0,112,0,8,1,0,181,3,10,194,220,0.619,0.882
"11838","Cochabamba","Aiquile","Escuela Manuel De Ugarte",38,2,1,1,114,1,7,0,1,165,1,21,187,214,0.691,0.874
"11839","Cochabamba","Aiquile","Escuela Manuel De Ugarte",40,0,0,0,117,3,5,2,4,171,5,14,190,218,0.684,0.872
"11840","Cochabamba","Aiquile","Escuela 20 de Diciembre",40,2,0,1,119,3,11,0,0,176,8,8,192,221,0.676,0.869
"11841","Cochabamba","Aiquile","Escuela 20 de Diciembre",41,1,2,0,114,1,5,1,1,166,14,10,190,221,0.687,0.86
"11842","Cochabamba","Aiquile","Escuela 20 de Diciembre",54,2,2,0,108,4,7,0,1,178,3,8,189,213,0.607,0.887
"11843","Cochabamba","Aiquile","Escuela 20 de Diciembre",55,0,0,0,110,2,3,0,1,171,4,21,196,220,0.643,0.891
"11844","Cochabamba","Aiquile","Escuela 20 de Diciembre",47,1,1,1,121,3,3,0,0,177,2,9,188,216,0.684,0.87
"11845","Cochabamba","Aiquile","Escuela 20 de Diciembre",44,0,0,2,104,2,10,0,0,162,2,25,189,215,0.642,0.879
"11846","Cochabamba","Aiquile","Escuela 20 de Diciembre",34,2,0,0,125,8,9,2,1,181,4,10,195,221,0.691,0.882
"11847","Cochabamba","Aiquile","Escuela 20 de Diciembre",43,0,0,1,115,3,11,0,1,174,7,13,194,226,0.661,0.858
"11848","Cochabamba","Aiquile","Escuela 20 de Diciembre",65,0,0,0,93,4,8,2,0,172,3,10,185,212,0.541,0.873
