Beni,Chuquisaca,Cochabamba,La Paz,Oruro,Pando,Potosi,Santa Cruz,Tarija,Turnout,MAS.vote,Pred_Fraud_num,Pred_Fraud_type,Department,Precinct,Municipality
0,0,0,0,1,0,0,0,0,0.835,0.473,0,Clean,Oruro,Col. Nal.Mixto Mejillones (V. Challacollo),Oruro
0,0,0,0,1,0,0,0,0,0.895,0.484,0,Clean,Oruro,Col. Nal.Mixto Mejillones (V. Challacollo),Oruro
0,0,0,0,1,0,0,0,0,0.857,0.539,0,Clean,Oruro,Col. Nal.Mixto Mejillones (V. Challacollo),Oruro
0,0,0,0,1,0,0,0,0,0.874,0.572,0,Clean,Oruro,Col. Nal.Mixto Mejillones (V. Challacollo),Oruro
0,0,0,0,1,0,0,0,0,0.855,0.495,0,Clean,Oruro,Col. Nal.Mixto Mejillones (V. Challacollo),Oruro
0,0,0,0,1,0,0,0,0,0.842,0.495,0,Clean,Oruro,Col. Nal.Mixto Mejillones (V. Challacollo),Oruro
0,0,0,0,1,0,0,0,0,0.915,0.288,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.875,0.246,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.905,0.347,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.882,0.352,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.921,0.261,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.915,0.276,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.921,0.282,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.924,0.32,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.861,0.258,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.93,0.228,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.911,0.351,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.891,0.289,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.917,0.259,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.911,0.269,0,Clean,Oruro,Col. Particular La Salle,Oruro
0,0,0,0,1,0,0,0,0,0.862,0.418,0,Clean,Oruro,Facultad de Agronomia,Oruro
0,0,0,0,1,0,0,0,0,0.905,0.429,0,Clean,Oruro,Facultad de Agronomia,Oruro
0,0,0,0,1,0,0,0,0,0.887,0.378,0,Clean,Oruro,Facultad de Agronomia,Oruro
0,0,0,0,1,0,0,0,0,0.897,0.379,0,Clean,Oruro,Facultad de Agronomia,Oruro
0,0,0,0,1,0,0,0,0,0.89,0.46,0,Clean,Oruro,Facultad de Agronomia,Oruro
0,0,0,0,1,0,0,0,0,0.865,0.388,0,Clean,Oruro,U. E. Carmela Cerruto,Oruro
0,0,0,0,1,0,0,0,0,0.89,0.403,0,Clean,Oruro,U. E. Carmela Cerruto,Oruro
0,0,0,0,1,0,0,0,0,0.907,0.409,0,Clean,Oruro,U.E. Mejillones II (Secundario),Oruro
0,0,0,0,1,0,0,0,0,0.891,0.49,0,Clean,Oruro,U.E. Mejillones II (Secundario),Oruro
0,0,0,0,1,0,0,0,0,0.876,0.51,0,Clean,Oruro,U.E. Mejillones II (Secundario),Oruro
0,0,0,0,1,0,0,0,0,0.927,0.649,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.922,0.661,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.953,0.614,1,BBS,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.92,0.563,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.914,0.699,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.925,0.72,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.937,0.754,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.909,0.642,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.925,0.617,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.918,0.617,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.927,0.687,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.895,0.67,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.912,0.747,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.874,0.607,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.929,0.734,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.931,0.67,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.929,0.641,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.915,0.622,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.931,0.751,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.92,0.762,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.927,0.711,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.923,0.789,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.897,0.682,0,Clean,Oruro,Esc. Mariscal Sucre,Caracollo
0,0,0,0,1,0,0,0,0,0.911,0.61,0,Clean,Oruro,U.E. Simon Bolivar Primario,Caracollo
0,0,0,0,1,0,0,0,0,0.954,0.662,1,BBS,Oruro,U.E. Simon Bolivar Primario,Caracollo
0,0,0,0,1,0,0,0,0,0.92,0.662,0,Clean,Oruro,U.E. Simon Bolivar Primario,Caracollo
0,0,0,0,1,0,0,0,0,0.902,0.609,0,Clean,Oruro,U.E. Litoral,Caracollo
0,0,0,0,1,0,0,0,0,0.92,0.6,0,Clean,Oruro,U.E. Litoral,Caracollo
0,0,0,0,1,0,0,0,0,0.887,0.604,0,Clean,Oruro,U.E. Litoral,Caracollo
0,0,0,0,1,0,0,0,0,0.919,0.621,0,Clean,Oruro,U.E. Litoral,Caracollo
0,0,0,0,1,0,0,0,0,0.891,0.636,0,Clean,Oruro,U.E. Litoral,Caracollo
0,0,0,0,1,0,0,0,0,0.907,0.856,-1,VS,Oruro,Esc. Arca de Noe,Caracollo
0,0,0,0,1,0,0,0,0,0.968,0.887,1,BBS,Oruro,U.E. Max Fernandez,Caracollo
0,0,0,0,1,0,0,0,0,0.928,0.875,-1,VS,Oruro,U.E. Max Fernandez,Caracollo
0,0,0,0,1,0,0,0,0,0.936,0.742,0,Clean,Oruro,Esc. Elizardo Perez,Caracollo
0,0,0,0,1,0,0,0,0,0.898,0.651,0,Clean,Oruro,Casa Productiva,Caracollo
0,0,0,0,1,0,0,0,0,0.893,0.662,0,Clean,Oruro,Casa Productiva,Caracollo
0,0,0,0,1,0,0,0,0,0.89,0.541,0,Clean,Oruro,Casa Productiva,Caracollo
0,0,0,0,1,0,0,0,0,0.897,0.632,0,Clean,Oruro,Casa Productiva,Caracollo
0,0,0,0,1,0,0,0,0,0.95,0.622,1,BBS,Oruro,Esc. Gualberto Villarroel,Caracollo
0,0,0,0,1,0,0,0,0,0.888,0.575,0,Clean,Oruro,U.E. Ayacucho,Caracollo
0,0,0,0,1,0,0,0,0,0.907,0.662,0,Clean,Oruro,U.E. Otto Saucedo Rivera,Caracollo
0,0,0,0,1,0,0,0,0,0.971,0.714,1,BBS,Oruro,U.E. Florencio Alvarado,Caracollo
0,0,0,0,1,0,0,0,0,0.9,0.803,0,Clean,Oruro,U.E. Alemania,Caracollo
0,0,0,0,1,0,0,0,0,0.925,0.747,0,Clean,Oruro,U.E. Alemania,Caracollo
0,0,0,0,1,0,0,0,0,0.966,0.75,1,BBS,Oruro,Col.Nal. Simón Bolivar,Caracollo
0,0,0,0,1,0,0,0,0,0.918,0.781,0,Clean,Oruro,U.E. Sebastian Pagador,Caracollo
0,0,0,0,1,0,0,0,0,0.957,0.701,1,BBS,Oruro,U.E. Franz Tamayo,Caracollo
0,0,0,0,1,0,0,0,0,0.919,0.843,-1,VS,Oruro,Esc. Central Horenco,Caracollo
0,0,0,0,1,0,0,0,0,0.944,0.868,-1,VS,Oruro,Esc. Central Horenco,Caracollo
0,0,0,0,1,0,0,0,0,0.96,0.848,1,BBS,Oruro,Casa Comunal,Caracollo
0,0,0,0,1,0,0,0,0,0.933,0.859,-1,VS,Oruro,Esc. Rene Bernal Escalante,Caracollo
0,0,0,0,1,0,0,0,0,0.946,0.649,1,BBS,Oruro,U.Esc. Marcelo Quiroga Santa Cruz,Caracollo
0,0,0,0,1,0,0,0,0,0.89,0.797,0,Clean,Oruro,Esc. Sebastian  Pagador,El Choro
0,0,0,0,1,0,0,0,0,0.804,0.805,0,Clean,Oruro,Esc. Sebastian  Pagador,El Choro
0,0,0,0,1,0,0,0,0,0.911,0.826,0,Clean,Oruro,Esc. Sebastian  Pagador,El Choro
0,0,0,0,1,0,0,0,0,0.915,0.674,0,Clean,Oruro,U.E. Crucero Belén,El Choro
0,0,0,0,1,0,0,0,0,0.848,0.766,0,Clean,Oruro,Esc. Jose Ballivian,El Choro
0,0,0,0,1,0,0,0,0,0.9,0.799,0,Clean,Oruro,Esc. Jose Ballivian,El Choro
0,0,0,0,1,0,0,0,0,0.932,0.661,0,Clean,Oruro,Esc. Gualberto Villarroel,El Choro
0,0,0,0,1,0,0,0,0,0.982,0.629,1,BBS,Oruro,U.E. Teniente Jose Rosendo Bullain Renjel,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.983,0.69,1,BBS,Oruro,U.E. Teniente Jose Rosendo Bullain Renjel,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.955,0.656,1,BBS,Oruro,U.E. Teniente Jose Rosendo Bullain Renjel,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.968,0.668,1,BBS,Oruro,U.E. Teniente Jose Rosendo Bullain Renjel,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.928,0.723,0,Clean,Oruro,Esc. Central Paria,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.953,0.756,1,BBS,Oruro,Esc. Central Paria,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.935,0.674,0,Clean,Oruro,Esc. Central Paria,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.96,0.68,1,BBS,Oruro,Col. Eduardo Avaroa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.94,0.761,0,Clean,Oruro,Col. Eduardo Avaroa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.905,0.747,0,Clean,Oruro,U.E. Mariscal Sucre Tolapalca,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.956,0.75,1,BBS,Oruro,U.E. Eduardo Avaroa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.973,0.7,1,BBS,Oruro,U.E. Eduardo Avaroa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.876,0.83,0,Clean,Oruro,Esc. Simon Bolivar - Recinto 159 -  Lequepalca,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.978,0.668,1,BBS,Oruro,Col. Nal. Mixto Soracachi,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.954,0.592,1,BBS,Oruro,Col. Nal. Mixto Soracachi,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.959,0.726,1,BBS,Oruro,Col. Nal. Mixto Soracachi,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.944,0.602,1,BBS,Oruro,Col. Nal. Mixto Soracachi,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.904,0.758,0,Clean,Oruro,Col. Nal. Iruma,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.951,0.672,1,BBS,Oruro,Esc. Cachi Cachi,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.95,0.574,1,BBS,Oruro,Esc. Seccional San Juan Pampa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.948,0.707,1,BBS,Oruro,Esc. Seccional San Juan Pampa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.958,0.859,1,BBS,Oruro,Esc. Carlos Beltran Morales,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.974,0.701,1,BBS,Oruro,Esc. Elizardo Perez,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.914,0.668,0,Clean,Oruro,U. E. Jatita,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.973,0.846,1,BBS,Oruro,Esc. Litoral,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.951,0.572,1,BBS,Oruro,U. E. K'Asa Huasa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.948,0.719,1,BBS,Oruro,Esc. Seccional Condorchinoca,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.921,0.679,0,Clean,Oruro,Esc. Multigrado Cullcupampa,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.965,0.665,1,BBS,Oruro,U. E. Calapata,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.943,0.771,1,BBS,Oruro,U. Esc. Simon Bolivar,Paria (Soracachi)
0,0,0,0,1,0,0,0,0,0.885,0.448,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.898,0.497,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.853,0.469,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.887,0.53,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.872,0.464,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.9,0.455,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.876,0.432,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.877,0.495,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.889,0.488,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.877,0.503,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.867,0.497,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.878,0.476,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.875,0.492,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.912,0.441,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.863,0.458,0,Clean,Oruro,U. E. Republica Argentina,Challapata
0,0,0,0,1,0,0,0,0,0.865,0.497,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.883,0.497,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.89,0.472,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.879,0.522,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.899,0.484,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.883,0.466,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.866,0.54,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.882,0.466,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.857,0.527,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.864,0.478,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.856,0.543,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.831,0.506,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.843,0.418,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.9,0.5,0,Clean,Oruro,U. E. Eduardo Avaroa,Challapata
0,0,0,0,1,0,0,0,0,0.844,0.465,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.894,0.559,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.9,0.454,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.892,0.494,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.895,0.418,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.912,0.443,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.859,0.497,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.814,0.518,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.914,0.462,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.921,0.483,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.872,0.45,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.91,0.487,0,Clean,Oruro,U. E. San Juan de Dios,Challapata
0,0,0,0,1,0,0,0,0,0.882,0.433,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.906,0.56,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.906,0.513,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.89,0.547,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.902,0.419,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.86,0.483,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.888,0.492,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.857,0.568,0,Clean,Oruro,U.E. Mons. Ricardo Beni Moro,Challapata
0,0,0,0,1,0,0,0,0,0.872,0.492,0,Clean,Oruro,U.E. Antofagasta,Challapata
0,0,0,0,1,0,0,0,0,0.855,0.45,0,Clean,Oruro,U.E. Antofagasta,Challapata
0,0,0,0,1,0,0,0,0,0.915,0.592,0,Clean,Oruro,U.E. Antofagasta,Challapata
0,0,0,0,1,0,0,0,0,0.898,0.545,0,Clean,Oruro,U.E. Antofagasta,Challapata
0,0,0,0,1,0,0,0,0,0.898,0.489,0,Clean,Oruro,U.E. Antofagasta,Challapata
0,0,0,0,1,0,0,0,0,0.89,0.553,0,Clean,Oruro,U.E. Antofagasta,Challapata
0,0,0,0,1,0,0,0,0,0.902,0.565,0,Clean,Oruro,U.E. Antofagasta,Challapata
0,0,0,0,1,0,0,0,0,0.981,0.925,1,BBS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,1.0,0.89,1,BBS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,0.972,0.971,-1,VS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,0.973,0.897,1,BBS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,1.0,0.869,1,BBS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,0.982,0.905,1,BBS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,0.981,0.883,1,BBS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,0.946,0.872,-1,VS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,0.985,0.879,1,BBS,Oruro,Col. Nemecio Barrientos,Challapata
0,0,0,0,1,0,0,0,0,0.856,0.804,0,Clean,Oruro,Esc. Gualberto Villarroel,Challapata
0,0,0,0,1,0,0,0,0,0.893,0.767,0,Clean,Oruro,Col. Simon Bolivar,Challapata
0,0,0,0,1,0,0,0,0,0.949,0.803,1,BBS,Oruro,Col. Simon Bolivar,Challapata
0,0,0,0,1,0,0,0,0,0.891,0.838,0,Clean,Oruro,Col. Simon Bolivar,Challapata
0,0,0,0,1,0,0,0,0,0.956,0.724,1,BBS,Oruro,Col. Simon Bolivar,Challapata
0,0,0,0,1,0,0,0,0,0.944,0.69,1,BBS,Oruro,U.E. German Busch,Challapata
0,0,0,0,1,0,0,0,0,0.874,0.658,0,Clean,Oruro,Esc. Elizardo Perez,Challapata
0,0,0,0,1,0,0,0,0,0.934,0.626,0,Clean,Oruro,U.E. Huancane,Challapata
0,0,0,0,1,0,0,0,0,0.938,0.652,0,Clean,Oruro,U.E. Tolapalca,Challapata
0,0,0,0,1,0,0,0,0,0.858,0.774,0,Clean,Oruro,Iglesia,Challapata
0,0,0,0,1,0,0,0,0,0.884,0.715,0,Clean,Oruro,Iglesia,Challapata
0,0,0,0,1,0,0,0,0,0.898,0.56,0,Clean,Oruro,U. E. Churacani,Challapata
0,0,0,0,1,0,0,0,0,0.91,0.828,0,Clean,Oruro,U. E. Cruce Aguas Calientes,Challapata
0,0,0,0,1,0,0,0,0,0.888,0.712,0,Clean,Oruro,U. E. Cochuyo,Challapata
0,0,0,0,1,0,0,0,0,0.886,0.746,0,Clean,Oruro,U.E. Santuario de Quillacas,Santuario de Quillacas
0,0,0,0,1,0,0,0,0,0.931,0.672,0,Clean,Oruro,U.E. Santuario de Quillacas,Santuario de Quillacas
0,0,0,0,1,0,0,0,0,0.883,0.649,0,Clean,Oruro,U.E. Santuario de Quillacas,Santuario de Quillacas
0,0,0,0,1,0,0,0,0,0.906,0.765,0,Clean,Oruro,Col. Nal. Mixto Sevaruyo,Santuario de Quillacas
0,0,0,0,1,0,0,0,0,0.926,0.774,0,Clean,Oruro,Col. Nal. Mixto Sevaruyo,Santuario de Quillacas
0,0,0,0,1,0,0,0,0,0.922,0.711,0,Clean,Oruro,Col. Nal. Mixto Sevaruyo,Santuario de Quillacas
0,0,0,0,1,0,0,0,0,0.908,0.851,-1,VS,Oruro,Esc. Soraga,Santuario de Quillacas
0,0,0,0,1,0,0,0,0,0.791,0.731,0,Clean,Oruro,Col.  Jose Trifiro,Corque
0,0,0,0,1,0,0,0,0,0.786,0.744,0,Clean,Oruro,Col.  Jose Trifiro,Corque
0,0,0,0,1,0,0,0,0,0.763,0.742,0,Clean,Oruro,Col.  Jose Trifiro,Corque
0,0,0,0,1,0,0,0,0,0.833,0.718,0,Clean,Oruro,Col.  Jose Trifiro,Corque
0,0,0,0,1,0,0,0,0,0.982,0.533,1,BBS,Oruro,Esc. Rafael Pabon,Corque
0,0,0,0,1,0,0,0,0,0.995,0.379,1,BBS,Oruro,Esc. Rafael Pabon,Corque
0,0,0,0,1,0,0,0,0,0.865,0.574,0,Clean,Oruro,Proyecto Cristian Childrens,Corque
0,0,0,0,1,0,0,0,0,0.89,0.757,0,Clean,Oruro,Proyecto Cristian Childrens,Corque
0,0,0,0,1,0,0,0,0,0.983,0.708,1,BBS,Oruro,Esc. Elizardo Perez,Corque
0,0,0,0,1,0,0,0,0,0.924,0.608,0,Clean,Oruro,U.E. Ismael Montes,Corque
0,0,0,0,1,0,0,0,0,0.933,0.851,-1,VS,Oruro,U.E. Franz Tamayo,Corque
0,0,0,0,1,0,0,0,0,0.881,0.735,0,Clean,Oruro,U. E. Franz Tamayo - Villa Esperanza,Corque
0,0,0,0,1,0,0,0,0,0.87,0.747,0,Clean,Oruro,U.E. Huaylloco,Corque
0,0,0,0,1,0,0,0,0,0.863,0.64,0,Clean,Oruro,U.E. Villa Copacabana,Corque
0,0,0,0,1,0,0,0,0,0.85,0.867,0,Clean,Oruro,Esc. Jose Ballivian,Choquecota
0,0,0,0,1,0,0,0,0,0.904,0.827,0,Clean,Oruro,Esc. Jose Ballivian,Choquecota
0,0,0,0,1,0,0,0,0,0.841,0.819,0,Clean,Oruro,Esc. Jose Ballivian,Choquecota
0,0,0,0,1,0,0,0,0,0.782,0.701,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.845,0.78,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.715,0.765,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.816,0.785,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.789,0.787,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.732,0.645,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.772,0.756,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.834,0.794,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.735,0.757,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.759,0.72,0,Clean,Oruro,Esc. Eduardo Sagarnaga,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.793,0.638,0,Clean,Oruro,Col. Bolivia,Curahuara de Carangas
0,0,0,0,1,0,0,0,0,0.895,0.5,0,Clean,Oruro,U.E. Porvenir,Turco
0,0,0,0,1,0,0,0,0,0.893,0.622,0,Clean,Oruro,U.E. Pedro Domingo Murillo A,Turco
0,0,0,0,1,0,0,0,0,0.868,0.607,0,Clean,Oruro,U.E. Pedro Domingo Murillo A,Turco
0,0,0,0,1,0,0,0,0,0.869,0.73,0,Clean,Oruro,Esc. Central Turco,Turco
0,0,0,0,1,0,0,0,0,0.917,0.733,0,Clean,Oruro,Esc. Central Turco,Turco
0,0,0,0,1,0,0,0,0,0.873,0.772,0,Clean,Oruro,Esc. Central Turco,Turco
0,0,0,0,1,0,0,0,0,0.858,0.86,0,Clean,Oruro,Esc. Central Turco,Turco
0,0,0,0,1,0,0,0,0,0.902,0.817,0,Clean,Oruro,Esc. Central Turco,Turco
